pId,pCmdline,pName,pNumThreads,pCpuTimeUserMode,pCpuTimeKernelMode,pChildrenUserMode,pChildrenKernelMode,pVoluntaryContextSwitches,pInvoluntaryContextSwitches,pBlockIODelays,pVirtualMemoryBytes
627,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-3,-596,-237,-106,0,0,16613376
630,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
632,/bin/bash,bash,0,3,-2,-169,-20,-293,-12,-3,16609280
632,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
637,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-4,-603,-241,-108,-1,0,16613376
640,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
642,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
642,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
647,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-3,-613,-245,-110,-2,0,16613376
650,sleep 360,sleep,0,5,2,1,0,22,-1,0,18382848
652,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
652,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,0,22,0,0,16613376
657,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-3,-621,-249.00000000000003,-112,-2,0,16613376
660,sleep 360,sleep,0,5,2,1,0,22,0,0,18382848
662,/bin/bash,bash,0,3,0,-168,-20,-293,-11,-3,16609280
662,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,0,22,1,0,16613376
667,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-3,-629,-252.99999999999997,-114,-1,0,16613376
670,sleep 360,sleep,0,9,0,1,1,22,0,0,18382848
672,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
672,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,0,1,1,22,1,0,16613376
677,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,-5,-637,-255,-116,-1,0,16613376
680,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
682,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
682,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
687,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-3,-646,-258,-118,-2,0,16613376
690,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
692,/bin/bash,bash,0,1,0,-168,-21,-293,-13,-3,16609280
692,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
697,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-4,-657,-261,-120,-1,0,16613376
700,sleep 360,sleep,0,5,2,2,0,22,-1,0,18382848
702,/bin/bash,bash,0,1,0,-168,-21,-293,-12,-3,16609280
702,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,2,0,22,0,0,16613376
707,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-3,-664,-266,-122,-2,0,16613376
710,sleep 360,sleep,0,6,1,1,1,22,1,0,18382848
712,/bin/bash,bash,0,5,-2,-168,-20,-293,-12,-3,16609280
712,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,2,0,16613376
717,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5,-674,-268,-124,0,0,16613376
720,sleep 360,sleep,0,5,2,1,1,22,1,0,18382848
722,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
722,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,2,0,16613376
727,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-4,-682,-271,-126,0,0,16613376
730,sleep 360,sleep,0,7,1,2,0,22,0,0,18382848
732,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
732,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,1,2,0,22,1,0,16613376
737,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-5,-690,-276,-128,-1,0,16613376
740,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
742,/bin/bash,bash,0,1,0,-167,-21,-293,-13,-3,16609280
742,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
747,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-4,-698,-279,-130,-1,0,16613376
750,sleep 360,sleep,0,6,1,1,0,22,-1,0,18382848
752,/bin/bash,bash,0,2,-1,-168,-20,-293,-11,-3,16609280
752,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,0,0,16613376
757,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5,-709,-282,-132,-2,0,16613376
760,sleep 360,sleep,0,6,1,1,2,22,-1,0,18382848
762,/bin/bash,bash,0,1,0,-168,-20,-293,-11,-3,16609280
762,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,2,22,0,0,16613376
767,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5,-716,-284,-134,-2,0,16613376
770,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
772,/bin/bash,bash,0,3,-1,-167,-21,-293,-12,-3,16609280
772,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
777,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-4,-725,-287,-136,-1,0,16613376
780,sleep 360,sleep,0,5,2,2,0,22,-1,0,18382848
782,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
782,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,2,0,22,0,0,16613376
787,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-4,-732,-293,-138,-2,0,16613376
790,sleep 360,sleep,0,7,0,1,1,22,-1,0,18382848
792,/bin/bash,bash,0,2,-1,-168,-21,-293,-13,-3,16609280
792,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,1,1,22,0,0,16613376
797,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-6,-741,-296,-140,-2,0,16613376
800,sleep 360,sleep,0,6,1,1,0,22,0,0,18382848
802,/bin/bash,bash,0,2,-1,-168,-19,-293,-13,-3,16609280
802,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,1,0,16613376
807,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5,-750,-300,-142,-1,0,16613376
810,sleep 360,sleep,0,6,2,1,1,22,-1,0,18382848
812,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
812,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,1,1,22,0,0,16613376
817,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5.000000000000001,-759,-302,-144,-2,0,16613376
820,sleep 360,sleep,0,6,1,0,1,22,-1,0,18382848
822,/bin/bash,bash,0,1,0,-167,-21,-293,-13,-3,16609280
822,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,0,1,22,0,0,16613376
827,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6.000000000000001,-769,-304,-146,-2,0,16613376
830,sleep 360,sleep,0,5,2,0,1,22,0,0,18382848
832,/bin/bash,bash,0,3,-2,-168,-20,-293,-13,-3,16609280
832,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,0,1,22,1,0,16613376
837,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-5.000000000000001,-777,-308,-148,-1,0,16613376
840,sleep 360,sleep,0,5,2,2,1,22,1,0,18382848
842,/bin/bash,bash,0,2,-1,-168,-21,-293,-12,-3,16609280
842,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,2,1,22,2,0,16613376
847,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-5.000000000000001,-784,-311,-150,0,0,16613376
850,sleep 360,sleep,0,7,0,1,1,22,-1,0,18382848
852,/bin/bash,bash,0,2,0,-168,-20,-293,-13,-3,16609280
852,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,1,1,22,0,0,16613376
857,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-7.000000000000001,-792,-316,-152,-2,0,16613376
860,sleep 360,sleep,0,6,1,2,0,22,1,0,18382848
862,/bin/bash,bash,0,2,-1,-169,-20,-293,-13,-3,16609280
862,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,0,22,2,0,16613376
867,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6.000000000000001,-800,-321,-154,0,0,16613376
870,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
872,/bin/bash,bash,0,1,0,-169,-20,-293,-12,-3,16609280
872,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
877,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6.000000000000001,-810,-322,-156,-2,0,16613376
880,sleep 360,sleep,0,7,3,3,2,22,0,0,18382848
882,/bin/bash,bash,0,1,0,-167,-20,-293,-11,-3,16609280
882,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,3,3,2,22,1,0,16613376
887,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-4.000000000000001,-818.0000000000001,-323,-158,-1,0,16613376
890,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
892,/bin/bash,bash,0,3,-2,-168,-20,-293,-13,-3,16609280
892,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
897,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6.000000000000001,-830,-326,-160,-2,0,16613376
900,sleep 360,sleep,0,6,2,1,1,22,-1,0,18382848
902,/bin/bash,bash,0,2,-1,-167,-21,-293,-11,-3,16609280
902,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,1,1,22,0,0,16613376
907,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-5.000000000000001,-842,-333,-162,-2,0,16613376
910,sleep 360,sleep,0,6,2,3,0,22,-1,0,18382848
912,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
912,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,3,0,22,0,0,16613376
917,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6,-849,-336,-164,-2,0,16613376
920,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
922,/bin/bash,bash,0,3,1,-166,-19,-293,-12,-3,16609280
922,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
927,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-859,-339,-166,-1,0,16613376
930,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
932,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
932,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
937,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-868.9999999999999,-342,-168,-2,0,16613376
940,sleep 360,sleep,0,5,2,0,1,22,-1,0,18382848
942,/bin/bash,bash,0,2,0,-168,-20,-293,-13,-3,16609280
942,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,0,1,22,0,0,16613376
947,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-878.9999999999999,-346,-170,-2,0,16613376
950,sleep 360,sleep,0,6,2,0,3,22,0,0,18382848
952,/bin/bash,bash,0,2,0,-166,-21,-293,-13,-3,16609280
952,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,0,3,22,1,0,16613376
957,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-6,-886.9999999999999,-347,-172,-1,0,16613376
960,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
962,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
962,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
967,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-893,-353,-174,-1,0,16613376
970,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
972,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
972,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
977,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-901,-359,-176,-2,0,16613376
980,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
982,/bin/bash,bash,0,1,0,-169,-20,-293,-13,-3,16609280
982,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
987,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-7,-909,-363,-178,-2,0,16613376
990,sleep 360,sleep,0,6,1,2,0,22,0,0,18382848
992,/bin/bash,bash,0,2,0,-169,-18,-293,-12,-3,16609280
992,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,0,22,1,0,16613376
997,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-7,-916,-368,-180,-1,0,16613376
1000,sleep 360,sleep,0,6,2,0,1,22,2,0,18382848
1002,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
1002,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,0,1,22,3,0,16613376
1007,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-7,-927,-369,-182,1,0,16613376
1010,sleep 360,sleep,0,6,2,1,1,22,-1,0,18382848
1012,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
1012,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,1,1,22,0,0,16613376
1017,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-7,-935,-372,-184,-2,0,16613376
1020,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
1022,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
1022,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
1027,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-7,-943,-376,-186,-2,0,16613376
1030,sleep 360,sleep,0,5,2,1,1,22,4,0,18382848
1032,/bin/bash,bash,0,2,-1,-167,-21,-293,-12,-3,16609280
1032,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,5,0,16613376
1037,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-7,-951.9999999999999,-379,-188,3,0,16613376
1040,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
1042,/bin/bash,bash,0,2,0,-169,-20,-293,-10,-3,16609280
1042,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
1047,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-7,-959,-383,-190,-2,0,16613376
1050,sleep 360,sleep,0,6,1,2,0,22,-1,0,18382848
1052,/bin/bash,bash,0,2,0,-168,-20,-293,-13,-3,16609280
1052,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,0,22,0,0,16613376
1057,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-8,-966,-388,-192,-2,0,16613376
1060,sleep 360,sleep,0,5,3,1,2,22,0,0,18382848
1062,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
1062,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,1,2,22,1,0,16613376
1067,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-974,-391,-194,-1,0,16613376
1070,sleep 360,sleep,0,7,1,4,1,22,0,0,18382848
1072,/bin/bash,bash,0,1,0,-168,-20,-293,-8,-3,16609280
1072,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,1,4,1,22,1,0,16613376
1077,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-8,-980,-394,-196,-1,0,16613376
1080,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
1082,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
1082,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
1087,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-8,-992,-400,-198,-1,0,16613376
1090,sleep 360,sleep,0,6,1,1,0,22,-1,0,18382848
1092,/bin/bash,bash,0,2,-1,-167,-21,-293,-13,-3,16609280
1092,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,0,0,16613376
1097,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-8,-1005,-405,-200,-2,0,16613376
1100,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
1102,/bin/bash,bash,0,1,1,-168,-19,-293,-12,-3,16609280
1102,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
1107,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-7,-1014,-406,-202,-2,0,16613376
1110,sleep 360,sleep,0,5,3,2,1,22,0,0,18382848
1112,/bin/bash,bash,0,3,-1,-165,-20,-293,-12,-3,16609280
1112,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,2,1,22,1,0,16613376
1117,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-6,-1022,-408.99999999999994,-204,-1,0,16613376
1120,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
1122,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
1122,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
1127,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-8,-1030,-414.00000000000006,-206,-1,0,16613376
1130,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
1132,/bin/bash,bash,0,2,-1,-168,-21,-293,-13,-3,16609280
1132,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
1137,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1039,-418.00000000000006,-208,-2,0,16613376
1140,sleep 360,sleep,0,5,3,1,2,22,1,0,18382848
1142,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
1142,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,1,2,22,2,0,16613376
1147,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-7,-1048,-421.00000000000006,-210,0,0,16613376
1150,sleep 360,sleep,0,6,1,1,1,22,1,0,18382848
1152,/bin/bash,bash,0,1,1,-167,-20,-293,-12,-3,16609280
1152,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,2,0,16613376
1157,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1056,-425,-212,0,0,16613376
1160,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
1162,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
1162,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
1167,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1064,-431,-214,-2,0,16613376
1170,sleep 360,sleep,0,6,1,1,0,22,0,0,18382848
1172,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
1172,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,1,0,16613376
1177,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1072,-434.99999999999994,-216,-1,0,16613376
1180,sleep 360,sleep,0,6,2,1,2,22,0,0,18382848
1182,/bin/bash,bash,0,1,1,-168,-19,-293,-11,-3,16609280
1182,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,1,2,22,1,0,16613376
1187,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-8,-1081,-436,-218,-1,0,16613376
1190,sleep 360,sleep,0,6,1,1,0,22,-1,0,18382848
1192,/bin/bash,bash,0,2,-1,-168,-20,-293,-11,-3,16609280
1192,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,0,0,16613376
1197,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1090,-440.00000000000006,-220,-2,0,16613376
1200,sleep 360,sleep,0,7,0,1,1,22,-1,0,18382848
1202,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
1202,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,1,1,22,0,0,16613376
1207,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-10,-1099,-444,-222,-2,0,16613376
1210,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
1212,/bin/bash,bash,0,2,-1,-168,-21,-293,-12,-3,16609280
1212,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
1217,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-8,-1109,-447.00000000000006,-224,-1,0,16613376
1220,sleep 360,sleep,0,6,1,1,1,22,1,0,18382848
1222,/bin/bash,bash,0,2,0,-168,-19,-293,-12,-3,16609280
1222,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,2,0,16613376
1227,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-9,-1118,-449,-226,0,0,16613376
1230,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
1232,/bin/bash,bash,0,2,-1,-168,-21,-293,-13,-3,16609280
1232,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
1237,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-8,-1125,-454,-228,-3,0,16613376
1240,sleep 360,sleep,0,5,3,1,2,22,0,0,18382848
1242,/bin/bash,bash,0,3,-2,-168,-20,-293,-13,-3,16609280
1242,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,1,2,22,1,0,16613376
1247,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-8,-1134,-455,-230,-2,0,16613376
1250,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
1252,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
1252,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
1257,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-9,-1142,-461,-232,-2,0,16613376
1260,sleep 360,sleep,0,5,2,0,2,22,0,0,18382848
1262,/bin/bash,bash,0,2,-1,-168,-20,-293,-11,-3,16609280
1262,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,0,2,22,1,0,16613376
1267,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-9,-1150,-466,-234,-2,0,16613376
1270,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
1272,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
1272,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
1277,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-9,-1157,-471,-236,-2,0,16613376
1280,sleep 360,sleep,0,6,1,1,0,22,-1,0,18382848
1282,/bin/bash,bash,0,1,1,-168,-19,-293,-12,-3,16609280
1282,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,0,0,16613376
1287,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-10,-1164,-476.99999999999994,-238,-3,0,16613376
1290,sleep 360,sleep,0,5,2,0,2,22,-1,0,18382848
1292,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
1292,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,0,2,22,0,0,16613376
1297,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-9,-1173,-478.99999999999994,-240,-3,0,16613376
1300,sleep 360,sleep,0,7,2,1,1,22,1,0,18382848
